donor_id,name,first_name,last_name,date_of_birth,gender,email,phone_number,address,city,state,zip_code,blood_type,registration_date,is_influencer,primary_influencer_id,total_donated,avg_donation_size,donation_count,campaign_count,health_screening_count
ce25e312-a345-4cd4-8b9f-c428baa270e8,Michael Little,Michael,Little,1976-06-12,,,,,,,,,2024-06-15 10:30:00,true,ce25e312-a345-4cd4-8b9f-c428baa270e8,6242,416.1333333,15,1,1
ce3c2916-59c0-471b-96da-f857a648ac1a,Jacob Edwards,Jacob,Edwards,1954-07-31,,,,,,,,,2024-06-15 10:30:00,false,,8754,486.3333333,18,1,1
ce681af8-71cf-4abf-958b-95559c3889f1,Bianca Bullock,Bianca,Bullock,1983-02-27,,,,,,,,,2024-06-15 10:30:00,false,,15423,453.6176471,34,1,1
ce6b1187-f07d-4be6-8974-5f2f07292b6a,Jeffrey Newton,Jeffrey,Newton,1966-11-22,,,,,,,,,2024-06-15 10:30:00,false,,1058,529,2,5,3
ce913d74-b744-413c-8832-facbab62256c,Amber Williams,Amber,Williams,1996-08-18,,,,,,,,,2024-06-15 10:30:00,true,ce913d74-b744-413c-8832-facbab62256c,10038,501.9,20,1,1
ce951884-bff1-4398-867b-8145e78d25da,Neil Williamson,Neil,Williamson,1958-10-04,,,,,,,,,2024-06-15 10:30:00,false,,11476,521.6363636,22,3,2
ce99cc30-9478-4212-a40a-69c6ee336dd7,Kristen Golden,Kristen,Golden,1985-02-27,,,,,,,,,2024-06-15 10:30:00,false,,9499,558.7647059,17,5,3
cec3e791-da31-4a9e-9247-9ce26f557c38,Dwayne Blair,Dwayne,Blair,1994-09-11,,,,,,,,,2024-06-15 10:30:00,false,,14390,436.0606061,33,2,1
ced3c56d-d218-4429-a50f-3cb41af028d6,Vickie Fox,Vickie,Fox,2005-03-18,,,,,,,,,2024-06-15 10:30:00,false,,15004,484,31,1,3
cf145564-2f9e-4b33-af9b-b00fc0dea6c4,Erik Garcia,Erik,Garcia,1990-05-21,,,,,,,,,2024-06-15 10:30:00,false,,1564,521.3333333,3,2,2
cf4cdc7b-768c-4ae2-ac85-35c6c28148ec,Tiffany Taylor,Tiffany,Taylor,1952-11-16,,,,,,,,,2024-06-15 10:30:00,true,cf4cdc7b-768c-4ae2-ac85-35c6c28148ec,8016,471.5294118,17,5,2
cf57dc6c-144c-4186-9239-234b73974baa,Elizabeth Thompson,Elizabeth,Thompson,1987-09-29,,,,,,,,,2024-06-15 10:30:00,false,,11302,491.3913043,23,5,1
cf5c76f5-9706-4464-b46f-4b6f853de886,Jill Stewart,Jill,Stewart,1954-05-02,,,,,,,,,2024-06-15 10:30:00,true,cf5c76f5-9706-4464-b46f-4b6f853de886,10012,500.6,20,4,2
cf73e10e-3f71-4f04-ab8d-5396dcf49a2f,Joseph Reynolds,Joseph,Reynolds,1971-10-14,,,,,,,,,2024-06-15 10:30:00,false,,11001,423.1153846,26,3,1
d0025785-6d05-404e-8828-a939ffefa714,Gina Lawrence,Gina,Lawrence,1972-01-20,,,,,,,,,2024-06-15 10:30:00,false,,9394,469.7,20,1,2
d031584a-fe0e-40fb-83a6-3df2d3aaa4fb,Michelle Jimenez,Michelle,Jimenez,1946-04-14,,,,,,,,,2024-06-15 10:30:00,false,,7468,466.75,16,2,1
d0338c3a-b9e7-4bcc-b1c9-635be60053d0,Susan Moore,Susan,Moore,1987-03-09,,,,,,,,,2024-06-15 10:30:00,false,,9276,515.3333333,18,2,1
d0398941-5a3e-490c-b3ed-91764f41a3c9,Jesse Green,Jesse,Green,1997-06-21,,,,,,,,,2024-06-15 10:30:00,false,,8544,502.5882353,17,2,1
d0673a99-d7ab-44ca-8e85-f7254cf59d3a,Steven Robinson,Steven,Robinson,1973-11-27,,,,,,,,,2024-06-15 10:30:00,true,d0673a99-d7ab-44ca-8e85-f7254cf59d3a,12383,495.32,25,5,3
d08250b4-b3d9-4846-9aef-459af3cb1135,Sarah Sloan,Sarah,Sloan,1955-08-07,,,,,,,,,2024-06-15 10:30:00,false,,9075,412.5,22,2,3
d0a73205-fd69-4997-8000-3e901219b4f2,Julia Stokes,Julia,Stokes,1944-09-10,,,,,,,,,2024-06-15 10:30:00,false,,8082,475.4117647,17,3,1
d0a843ce-0179-4635-8917-963fa44ebaf1,Justin Pierce,Justin,Pierce,1975-10-01,,,,,,,,,2024-06-15 10:30:00,false,,739,246.3333333,3,4,3
d0c3d899-de29-4074-bf7d-abb46da20767,Brenda Kelly,Brenda,Kelly,1960-05-25,,,,,,,,,2024-06-15 10:30:00,true,d0c3d899-de29-4074-bf7d-abb46da20767,9723,486.15,20,1,2
d0d5eb3f-9819-43e4-93ac-13dafa5571ed,Christopher Armstrong,Christopher,Armstrong,1974-04-05,,,,,,,,,2024-06-15 10:30:00,true,d0d5eb3f-9819-43e4-93ac-13dafa5571ed,9802,515.8947368,19,3,3
d0e6fa56-051e-4576-8cf5-a19aa928773d,Curtis Morrison,Curtis,Morrison,1985-11-25,,,,,,,,,2024-06-15 10:30:00,false,,10959,421.5,26,2,2
d0f5136a-0f40-414b-99a7-5f11b9abeb49,David Stevens,David,Stevens,1998-01-23,,,,,,,,,2024-06-15 10:30:00,false,,12003,444.5555556,27,1,3
d11e0602-7e6f-4cf5-975d-1c6a4fba3bb7,Heather Perez,Heather,Perez,1944-11-20,,,,,,,,,2024-06-15 10:30:00,true,d11e0602-7e6f-4cf5-975d-1c6a4fba3bb7,15076,519.862069,29,3,1
d145de77-2ad2-4330-9b1e-aa31a47a4748,Taylor White,Taylor,White,1987-03-09,,,,,,,,,2024-06-15 10:30:00,true,d145de77-2ad2-4330-9b1e-aa31a47a4748,8098,506.125,16,5,3
d15ec2a6-f8e0-4eb0-983e-57f3f54bd6ba,Austin Valencia,Austin,Valencia,1981-06-20,,,,,,,,,2024-06-15 10:30:00,true,d15ec2a6-f8e0-4eb0-983e-57f3f54bd6ba,9514,432.4545455,22,3,3
d1ba4a3d-3f4d-4cc1-84cb-c1a152a0cbaa,Cameron Turner,Cameron,Turner,1969-12-19,,,,,,,,,2024-06-15 10:30:00,true,d1ba4a3d-3f4d-4cc1-84cb-c1a152a0cbaa,7350,459.375,16,5,3
d1c646c0-3b46-4b62-9896-b4a193e0776d,Jennifer Powell,Jennifer,Powell,1959-05-07,,,,,,,,,2024-06-15 10:30:00,true,d1c646c0-3b46-4b62-9896-b4a193e0776d,16564,487.1764706,34,1,1
d1f61c0c-edf2-49bc-9b49-6fd0681e5316,Corey Warren,Corey,Warren,1954-05-20,,,,,,,,,2024-06-15 10:30:00,false,,6975,465,15,3,2
d208a03f-b78c-495c-a604-35cc3068cc53,Kathryn Warren,Kathryn,Warren,1983-06-15,,,,,,,,,2024-06-15 10:30:00,true,d208a03f-b78c-495c-a604-35cc3068cc53,16631,503.969697,33,1,1
d20c27bd-bd15-47d8-9cdb-669d2d5b8cbd,John Woods,John,Woods,1949-05-14,,,,,,,,,2024-06-15 10:30:00,false,,8606,430.3,20,5,3
d22e37f4-f7e6-4fdb-94a4-43662f53b188,Jason Henderson,Jason,Henderson,1973-07-14,,,,,,,,,2024-06-15 10:30:00,true,d22e37f4-f7e6-4fdb-94a4-43662f53b188,11096,443.84,25,5,3
d2702d94-ccea-4b91-bf97-4daf5b812493,James Martinez,James,Martinez,1965-10-30,,,,,,,,,2024-06-15 10:30:00,false,,11569,503,23,2,2
d2764fe8-5967-406c-a912-b4cd6f940c3b,Alan Strickland,Alan,Strickland,1951-04-30,,,,,,,,,2024-06-15 10:30:00,true,d2764fe8-5967-406c-a912-b4cd6f940c3b,7970,468.8235294,17,1,1
d2857165-2178-473a-afec-46aa350be24d,Samantha Frazier,Samantha,Frazier,1992-09-28,,,,,,,,,2024-06-15 10:30:00,false,,8467,564.4666667,15,5,2
d298b3f8-7634-4682-a538-6c70013e1248,Fred Sanders,Fred,Sanders,1999-03-22,,,,,,,,,2024-06-15 10:30:00,false,,10523,526.15,20,3,2
d29a96f2-364d-4b9e-8ada-4fb12f6cb77b,Janet Avila,Janet,Avila,1981-08-03,,,,,,,,,2024-06-15 10:30:00,false,,7593,446.6470588,17,5,3
d2be4254-7fed-4376-833a-2ca93ebcad14,Glenn Fletcher,Glenn,Fletcher,1947-11-11,,,,,,,,,2024-06-15 10:30:00,true,d2be4254-7fed-4376-833a-2ca93ebcad14,6839,402.2941176,17,4,3
d2e12620-cef4-494e-af1d-b239b4f1a892,Victor Gallagher,Victor,Gallagher,1995-07-09,,,,,,,,,2024-06-15 10:30:00,false,,10202,536.9473684,19,3,2
d2e1e70c-1220-4fd5-b9ad-3a332285d788,Karen Miller,Karen,Miller,1965-11-24,,,,,,,,,2024-06-15 10:30:00,false,,11711,532.3181818,22,5,3
d2f5c7c6-e70c-4407-9fad-18007c933ca9,Shelly Martin,Shelly,Martin,1962-08-25,,,,,,,,,2024-06-15 10:30:00,true,d2f5c7c6-e70c-4407-9fad-18007c933ca9,1924,641.3333333,3,5,1
d359b2bd-c315-4561-bd00-14b7b81a70dc,Sarah Armstrong,Sarah,Armstrong,1956-05-03,,,,,,,,,2024-06-15 10:30:00,false,,12345,493.8,25,5,3
d366719b-120d-4a9b-8bd9-9f95a8bace87,Jason Watts,Jason,Watts,1994-11-08,,,,,,,,,2024-06-15 10:30:00,false,,17926,543.2121212,33,5,2
d36a21aa-57f2-4190-8e43-cb5b789d716a,Elizabeth Sutton,Elizabeth,Sutton,1993-12-03,,,,,,,,,2024-06-15 10:30:00,true,d36a21aa-57f2-4190-8e43-cb5b789d716a,11989,521.2608696,23,5,3
d3a06a2d-1401-46ba-aa4a-14641d2c8c6b,Tony Walter,Tony,Walter,1950-10-25,,,,,,,,,2024-06-15 10:30:00,true,d3a06a2d-1401-46ba-aa4a-14641d2c8c6b,13339,476.3928571,28,1,3
d3be13aa-6e46-4ece-9fa1-36b3425d6d65,Gary Smith,Gary,Smith,1972-05-28,,,,,,,,,2024-06-15 10:30:00,false,,11715,488.125,24,2,3
d3c6532f-c6a0-4e10-b8e6-f6f5979ae7de,Gerald Cox,Gerald,Cox,2002-07-26,,,,,,,,,2024-06-15 10:30:00,true,d3c6532f-c6a0-4e10-b8e6-f6f5979ae7de,8523,532.6875,16,4,3
d4041865-1351-4ce2-bdc2-ac01a9646922,Robert Harris,Robert,Harris,2006-05-09,,,,,,,,,2024-06-15 10:30:00,false,,14277,509.8928571,28,5,3
d4762591-c36b-44cf-a8f6-de5f90a682b9,Cesar Simmons,Cesar,Simmons,1975-07-14,,,,,,,,,2024-06-15 10:30:00,false,,12141,505.875,24,5,3
d485b442-5ccb-4698-934a-6785d5ed510a,Brandon Gardner,Brandon,Gardner,1976-03-07,,,,,,,,,2024-06-15 10:30:00,true,d485b442-5ccb-4698-934a-6785d5ed510a,1356,452,3,2,1
d4984361-7bae-4c1c-aa08-e32a4a3003d6,Dominique Alvarez,Dominique,Alvarez,1946-01-26,,,,,,,,,2024-06-15 10:30:00,true,d4984361-7bae-4c1c-aa08-e32a4a3003d6,11868,474.72,25,3,3
d4a861c3-6a99-4dc8-a4c4-8b2462b73592,Courtney Flores,Courtney,Flores,1968-08-15,,,,,,,,,2024-06-15 10:30:00,false,,16621,488.8529412,34,2,1
d5197492-3441-4323-a0bc-109529538345,Robert Robinson,Robert,Robinson,1973-10-30,,,,,,,,,2024-06-15 10:30:00,false,,7604,447.2941176,17,3,1
d527f42c-6f5a-48fd-b4a5-61a4d5da2471,Matthew Norton,Matthew,Norton,1995-08-19,,,,,,,,,2024-06-15 10:30:00,true,d527f42c-6f5a-48fd-b4a5-61a4d5da2471,1395,465,3,4,1
d5394ff9-076d-4f74-8a42-0755e2c4b0eb,Danielle Page,Danielle,Page,1992-12-07,,,,,,,,,2024-06-15 10:30:00,false,,14948,482.1935484,31,4,3
d59ea746-e298-403b-8b1c-11638364dc4d,Michelle Rhodes,Michelle,Rhodes,1998-02-05,,,,,,,,,2024-06-15 10:30:00,true,d59ea746-e298-403b-8b1c-11638364dc4d,15769,463.7941176,34,1,1
d5a1fc01-bce8-45a1-8854-506d52f03035,Robert Mason,Robert,Mason,1999-10-28,,,,,,,,,2024-06-15 10:30:00,false,,12857,514.28,25,5,1
d5b4b31e-1a99-4af4-abd5-7303d9917246,Lisa Armstrong,Lisa,Armstrong,2002-10-08,,,,,,,,,2024-06-15 10:30:00,true,d5b4b31e-1a99-4af4-abd5-7303d9917246,14812,493.7333333,30,1,2
d6015a2b-6ba5-46de-9db6-ce04ed5e9537,Amanda Chavez,Amanda,Chavez,2006-06-04,,,,,,,,,2024-06-15 10:30:00,true,d6015a2b-6ba5-46de-9db6-ce04ed5e9537,10258,488.4761905,21,2,3
d62f7d16-ee96-4751-b7d1-7a737f6d09d9,Kenneth Thomas,Kenneth,Thomas,1978-04-09,,,,,,,,,2024-06-15 10:30:00,false,,9822,491.1,20,4,1
d646f8c2-982e-4496-828f-7a20b3760272,Tyler Kim,Tyler,Kim,2007-08-15,,,,,,,,,2024-06-15 10:30:00,false,,12277,558.0454545,22,1,1
d64fdfe8-4c8a-47eb-9c94-c78593abe450,Shelby Oneal,Shelby,Oneal,1982-12-24,,,,,,,,,2024-06-15 10:30:00,false,,7581,473.8125,16,3,2
d697e430-024b-4afa-97b4-322772aa2537,James Santos,James,Santos,1955-12-27,,,,,,,,,2024-06-15 10:30:00,false,,10919,454.9583333,24,3,2
d69b915f-fea8-448e-85f0-2786c483bff2,Jason Jimenez,Jason,Jimenez,1975-07-16,,,,,,,,,2024-06-15 10:30:00,false,,612,306,2,2,3
d6b929f4-2852-4d6b-b816-2cf7812b7d4f,David Black,David,Black,2005-07-23,,,,,,,,,2024-06-15 10:30:00,false,,9732,423.1304348,23,2,1
d711cd5a-8762-4048-8c3e-e8ca94adbbe0,Haley Murphy,Haley,Murphy,1972-10-26,,,,,,,,,2024-06-15 10:30:00,false,,14304,461.4193548,31,5,1
d7147c7f-cda8-429f-970f-a336fff6d4f0,Shawn Smith,Shawn,Smith,1981-11-30,,,,,,,,,2024-06-15 10:30:00,false,,10259,446.0434783,23,2,3
d79fb4ee-2c09-4936-8679-e76b5a9eba51,James Potter,James,Potter,1996-04-26,,,,,,,,,2024-06-15 10:30:00,true,d79fb4ee-2c09-4936-8679-e76b5a9eba51,8454,444.9473684,19,2,3
d7a6f0d0-4aec-4433-afa9-1298a6d5a4f0,Jennifer Lawrence,Jennifer,Lawrence,1957-12-15,,,,,,,,,2024-06-15 10:30:00,true,d7a6f0d0-4aec-4433-afa9-1298a6d5a4f0,8120,507.5,16,4,2
d7b397d3-c204-401d-bd28-fd4aa9d0a445,Heather Gutierrez,Heather,Gutierrez,1993-06-22,,,,,,,,,2024-06-15 10:30:00,true,d7b397d3-c204-401d-bd28-fd4aa9d0a445,9330,491.0526316,19,3,3
d7de2100-d03d-4982-8e02-8a6f57b9228c,Stephen Martin,Stephen,Martin,1955-04-02,,,,,,,,,2024-06-15 10:30:00,false,,10908,574.1052632,19,4,2
d7eeceb9-64ef-482e-8bc9-2b14bd4081f7,Edward York,Edward,York,2003-07-14,,,,,,,,,2024-06-15 10:30:00,false,,14631,522.5357143,28,2,2
d7f26a55-bac2-4106-921e-53187377783d,Kirsten Reyes,Kirsten,Reyes,1960-01-21,,,,,,,,,2024-06-15 10:30:00,false,,11137,506.2272727,22,1,3
d7f939be-8652-4c15-9838-cc4a9f665f94,Justin Beasley,Justin,Beasley,1968-03-06,,,,,,,,,2024-06-15 10:30:00,true,d7f939be-8652-4c15-9838-cc4a9f665f94,9489,474.45,20,2,3
d806f6cd-c337-4326-9370-4ba1d064a6d0,Michelle Oneill,Michelle,Oneill,1980-11-17,,,,,,,,,2024-06-15 10:30:00,true,d806f6cd-c337-4326-9370-4ba1d064a6d0,14950,482.2580645,31,4,1
d83f274b-b3d3-4ccf-a0e2-d73e92fe06e7,Melissa Hammond,Melissa,Hammond,1995-08-05,,,,,,,,,2024-06-15 10:30:00,false,,11543,427.5185185,27,3,3
d86df308-a096-4330-8203-a01b097f880f,Tina Greer,Tina,Greer,1946-05-04,,,,,,,,,2024-06-15 10:30:00,true,d86df308-a096-4330-8203-a01b097f880f,12039,463.0384615,26,5,1
d898f586-4baf-408f-9d0f-ad860993e6af,Daniel Ray,Daniel,Ray,1970-01-29,,,,,,,,,2024-06-15 10:30:00,false,,11185,447.4,25,4,2
d89e5cae-9e68-4e8b-b7f9-a41f5c4b9531,Donna Kelly,Donna,Kelly,1972-03-18,,,,,,,,,2024-06-15 10:30:00,false,,8343,417.15,20,1,3
d8a1dc3a-af46-44a8-9e36-7b509f07c046,Jasmine Steele,Jasmine,Steele,1958-08-04,,,,,,,,,2024-06-15 10:30:00,false,,15381,452.3823529,34,1,2
d8ae0379-4d80-45dd-ab48-24821b0a24ec,Scott Bowman,Scott,Bowman,1959-11-21,,,,,,,,,2024-06-15 10:30:00,false,,7652,510.1333333,15,5,1
d8bd8f04-f8ee-4301-9b73-89f5bca7dd64,Teresa Thomas,Teresa,Thomas,1984-03-09,,,,,,,,,2024-06-15 10:30:00,false,,16623,488.9117647,34,1,2
d8e2e871-e098-4fce-a71e-870330696028,Jessica Robinson,Jessica,Robinson,1973-08-23,,,,,,,,,2024-06-15 10:30:00,false,,12057,482.28,25,2,3
d8ec0d18-ba43-4869-a0dd-85acb40a335a,Destiny Acosta,Destiny,Acosta,1976-12-07,,,,,,,,,2024-06-15 10:30:00,false,,10138,506.9,20,3,2
d8f14861-ba51-48d2-ace9-a13fce05acd2,James Bruce,James,Bruce,1961-11-24,,,,,,,,,2024-06-15 10:30:00,false,,8139,508.6875,16,4,3
d90c395f-27df-481b-a4de-70276ea54d99,Susan Villanueva,Susan,Villanueva,2001-08-05,,,,,,,,,2024-06-15 10:30:00,false,,674,337,2,4,1
d9141ff3-1ba0-400e-b91a-0db20e82620e,Dean Martinez,Dean,Martinez,1962-10-02,,,,,,,,,2024-06-15 10:30:00,false,,9128,536.9411765,17,4,2
d91b8ad4-527c-410a-b0a9-19c05307aea1,Kenneth Paul,Kenneth,Paul,1957-02-11,,,,,,,,,2024-06-15 10:30:00,false,,14397,514.1785714,28,5,3
d934b447-bad2-4be7-beea-784568a2ab04,Stephen Rich,Stephen,Rich,1953-03-07,,,,,,,,,2024-06-15 10:30:00,true,d934b447-bad2-4be7-beea-784568a2ab04,7303,429.5882353,17,2,1
d9582a46-e3c4-4339-9187-2f2e6b015e7b,Steven Daniel,Steven,Daniel,2000-05-26,,,,,,,,,2024-06-15 10:30:00,false,,12270,511.25,24,4,3
d95b3ae3-493c-43f8-b057-28f44f8c8e32,Jared Richards,Jared,Richards,1979-04-23,,,,,,,,,2024-06-15 10:30:00,false,,6893,405.4705882,17,1,2
d96ef0eb-e244-4ec7-a497-32b8fbe8c3af,Hannah Curtis,Hannah,Curtis,1964-11-06,,,,,,,,,2024-06-15 10:30:00,false,,11080,527.6190476,21,2,1
d9abe70f-92c7-4bce-9522-c9547479c4d0,Levi Weeks,Levi,Weeks,1995-08-21,,,,,,,,,2024-06-15 10:30:00,true,d9abe70f-92c7-4bce-9522-c9547479c4d0,8354,464.1111111,18,1,3
d9bab4c0-4d22-452e-8210-e5890624c1a0,Lori Scott,Lori,Scott,1979-02-15,,,,,,,,,2024-06-15 10:30:00,false,,7882,492.625,16,4,2
d9d52c4b-546c-4ae7-95d5-112d3cd0e401,Angelica Logan,Angelica,Logan,1960-07-27,,,,,,,,,2024-06-15 10:30:00,false,,16205,491.0606061,33,4,2
d9dfb3df-3b72-4db5-bd87-c589c08f674f,Allison Logan,Allison,Logan,1997-08-25,,,,,,,,,2024-06-15 10:30:00,false,,17444,498.4,35,3,3
d9e81833-81b5-4147-8495-d0c579e6ea1c,Michael Hall,Michael,Hall,1992-03-28,,,,,,,,,2024-06-15 10:30:00,false,,14277,460.5483871,31,3,1
da0e9a7a-85b3-46b8-9bf8-37f2b7fac69d,Maria Young,Maria,Young,1987-03-12,,,,,,,,,2024-06-15 10:30:00,false,,8877,554.8125,16,4,2
da392664-893e-468e-a696-2cde12ab2249,Jennifer Oliver,Jennifer,Oliver,1988-12-31,,,,,,,,,2024-06-15 10:30:00,false,,8683,510.7647059,17,3,2
da889cb8-2fc0-46c5-823a-041505807704,Jessica Anderson,Jessica,Anderson,1961-03-15,,,,,,,,,2024-06-15 10:30:00,false,,16163,489.7878788,33,4,1
da9523ff-526f-4e90-8a64-6e5460ed446f,Christine Giles,Christine,Giles,1950-03-16,,,,,,,,,2024-06-15 10:30:00,false,,8406,494.4705882,17,2,1
daaa7116-a311-4aed-93b3-500e1302e814,Jessica Clark,Jessica,Clark,1986-05-03,,,,,,,,,2024-06-15 10:30:00,true,daaa7116-a311-4aed-93b3-500e1302e814,10066,457.5454545,22,2,2
dad66b35-abae-4363-b38b-b84e0bf7e086,John Montgomery,John,Montgomery,2004-10-21,,,,,,,,,2024-06-15 10:30:00,false,,12459,444.9642857,28,3,3
daf79a66-8e59-421f-a692-b5d392da8695,Teresa Terry,Teresa,Terry,1983-08-09,,,,,,,,,2024-06-15 10:30:00,false,,11518,523.5454545,22,4,3
dafbe5a4-f72d-4e5e-a39d-c594d0204109,Joan Gardner,Joan,Gardner,1993-12-01,,,,,,,,,2024-06-15 10:30:00,false,,18784,536.6857143,35,2,2
db30a29e-1c37-4b84-9c30-d868bb4d81da,George Parker,George,Parker,1963-03-05,,,,,,,,,2024-06-15 10:30:00,false,,9902,430.5217391,23,4,1
db55f288-8523-45a2-be49-654f7abf1358,Sarah Burton,Sarah,Burton,1976-06-13,,,,,,,,,2024-06-15 10:30:00,false,,16656,475.8857143,35,3,3
dbaf66e2-52a0-4166-b67d-cf534ec30c1d,Tyler Howard,Tyler,Howard,1971-11-11,,,,,,,,,2024-06-15 10:30:00,false,,1121,560.5,2,2,3
dbb2a09c-7d1c-4117-b0d7-d8451f0d4c2f,Rachel Johnson,Rachel,Johnson,1964-07-22,,,,,,,,,2024-06-15 10:30:00,false,,14802,510.4137931,29,5,1
dbc40c9f-147f-4b69-9811-a550fa141b9c,Samantha Perez,Samantha,Perez,1978-11-05,,,,,,,,,2024-06-15 10:30:00,true,dbc40c9f-147f-4b69-9811-a550fa141b9c,7264,403.5555556,18,4,1
dbd1d3ed-44ac-43c9-b5d1-dd62d4f7368f,Chris Hernandez,Chris,Hernandez,1978-10-23,,,,,,,,,2024-06-15 10:30:00,true,dbd1d3ed-44ac-43c9-b5d1-dd62d4f7368f,14789,422.5428571,35,3,1
dc222915-fcac-464c-8a37-5b7d289fec0c,Jonathan Miller,Jonathan,Miller,1981-05-03,,,,,,,,,2024-06-15 10:30:00,true,dc222915-fcac-464c-8a37-5b7d289fec0c,13497,449.9,30,1,1
dc65e0ca-6293-4ce4-b0b7-61d22044d376,Austin Boyd,Austin,Boyd,1975-04-17,,,,,,,,,2024-06-15 10:30:00,true,dc65e0ca-6293-4ce4-b0b7-61d22044d376,7388,492.5333333,15,2,3
dc6a8330-abbc-4924-ab6c-1d417e9038fd,Jill Trevino,Jill,Trevino,1995-11-04,,,,,,,,,2024-06-15 10:30:00,false,,8556,475.3333333,18,3,3
dc8fcf95-c033-4a25-87ca-6ad0b61619ea,Katherine Greene,Katherine,Greene,1983-05-30,,,,,,,,,2024-06-15 10:30:00,false,,13193,471.1785714,28,1,3
dcc0b624-4a4f-46e2-88fa-4ea972e9c282,Lisa Baker,Lisa,Baker,1947-08-28,,,,,,,,,2024-06-15 10:30:00,false,,613,306.5,2,3,1
dccb0cc3-c581-4d0d-abfe-fad8d47885a4,Amanda House,Amanda,House,1957-03-12,,,,,,,,,2024-06-15 10:30:00,true,dccb0cc3-c581-4d0d-abfe-fad8d47885a4,9690,461.4285714,21,1,2
dcd95f89-989c-49ec-9084-d2e31d213f38,Connor Tyler,Connor,Tyler,2005-07-07,,,,,,,,,2024-06-15 10:30:00,true,dcd95f89-989c-49ec-9084-d2e31d213f38,10130,482.3809524,21,4,3
dd06265c-0590-421f-b9cc-df433538adce,Danielle Huerta,Danielle,Huerta,1971-05-27,,,,,,,,,2024-06-15 10:30:00,false,,9668,483.4,20,3,2
dd11be37-f080-4c25-8156-06fce3f1af19,Michael Cowan,Michael,Cowan,1954-02-06,,,,,,,,,2024-06-15 10:30:00,false,,9674,509.1578947,19,4,2
dd4dd762-8340-4723-aa99-89fbd89d0bcf,Alexandra Stone,Alexandra,Stone,1951-05-26,,,,,,,,,2024-06-15 10:30:00,false,,16616,474.7428571,35,2,3
dd5661c5-c91c-4fd0-8a29-eced81279e83,Lori Smith,Lori,Smith,1950-03-27,,,,,,,,,2024-06-15 10:30:00,false,,9880,548.8888889,18,1,3
dd578375-7537-4b20-a939-ece4714c1d28,Dominique Oconnor,Dominique,Oconnor,1991-09-23,,,,,,,,,2024-06-15 10:30:00,false,,1171,390.3333333,3,4,3
dd601c90-61fb-419a-b070-bd0c79ee5895,Dustin Thomas,Dustin,Thomas,1983-10-29,,,,,,,,,2024-06-15 10:30:00,true,dd601c90-61fb-419a-b070-bd0c79ee5895,16965,484.7142857,35,3,3
dd70c18e-7036-4b1c-99d4-6ac28fe3c24d,Sierra Becker,Sierra,Becker,1996-10-08,,,,,,,,,2024-06-15 10:30:00,true,dd70c18e-7036-4b1c-99d4-6ac28fe3c24d,9762,488.1,20,2,3
dd983f93-297c-4d18-b507-92a08d1eb5e2,David Cowan,David,Cowan,1964-03-29,,,,,,,,,2024-06-15 10:30:00,true,dd983f93-297c-4d18-b507-92a08d1eb5e2,13381,446.0333333,30,4,2
de09a56a-c65a-4b4b-9982-6b100650e488,Cheryl Hernandez,Cheryl,Hernandez,1978-09-30,,,,,,,,,2024-06-15 10:30:00,true,de09a56a-c65a-4b4b-9982-6b100650e488,7872,492,16,5,1
de0f2413-52c1-4a2e-bbed-2111cedab261,Alexander Smith,Alexander,Smith,1967-05-28,,,,,,,,,2024-06-15 10:30:00,false,,13944,464.8,30,5,1
de37fe36-8637-4173-825e-fc983a0d1dc2,Sherri Dudley,Sherri,Dudley,1974-04-10,,,,,,,,,2024-06-15 10:30:00,false,,7504,469,16,3,2
de451338-83d6-4ac6-ba42-c64c69efe4c9,Elizabeth Novak,Elizabeth,Novak,1972-08-04,,,,,,,,,2024-06-15 10:30:00,false,,14512,468.1290323,31,4,1
de5b0fee-1a2b-402a-8568-807708453d22,Denise Winters,Denise,Winters,1950-07-15,,,,,,,,,2024-06-15 10:30:00,false,,8751,514.7647059,17,4,3
de8b37f5-5829-444d-9f3f-53a893f1481f,Alexis Morris,Alexis,Morris,1967-11-05,,,,,,,,,2024-06-15 10:30:00,true,de8b37f5-5829-444d-9f3f-53a893f1481f,8401,420.05,20,4,2
de8f9777-11ef-4e3e-b47b-220069351143,Julia Williams,Julia,Williams,1958-05-21,,,,,,,,,2024-06-15 10:30:00,true,de8f9777-11ef-4e3e-b47b-220069351143,9025,451.25,20,3,2
decd134d-3dcc-4947-a3fb-8d0aca66dbba,Cody Arnold,Cody,Arnold,1997-01-05,,,,,,,,,2024-06-15 10:30:00,false,,7217,451.0625,16,4,3
decece81-bba0-4910-a795-e6cad31e6d8d,Jennifer Harris,Jennifer,Harris,1998-10-06,,,,,,,,,2024-06-15 10:30:00,false,,6886,459.0666667,15,2,1
ded02442-a6b2-4184-9e7d-e1629abca6e1,Kyle Smith,Kyle,Smith,1958-06-26,,,,,,,,,2024-06-15 10:30:00,true,ded02442-a6b2-4184-9e7d-e1629abca6e1,6188,412.5333333,15,5,3
dee2ce38-e75a-40c7-acad-94db96f87e84,Debbie Fletcher,Debbie,Fletcher,1954-05-13,,,,,,,,,2024-06-15 10:30:00,false,,7916,416.6315789,19,1,3
df230bf4-dc6c-46e4-a62d-e895e3a1da6d,Jennifer Warren,Jennifer,Warren,1975-03-13,,,,,,,,,2024-06-15 10:30:00,false,,7178,398.7777778,18,2,2
